,children_baseline_view_count,adults_baseline_view_count,retirees_baseline_view_count,prime_time_factor
2024-10-05 16:20:00,0.030270703005016497,0.10675853412359282,0.03986135332795021,1.0
2024-10-05 16:25:00,0.030667430036862543,0.1075292294957969,0.03978357519208355,1.0
2024-10-05 16:30:00,0.03101546350324302,0.10828090162707177,0.03968871909557403,1.0
2024-10-05 16:35:00,0.0313130365463433,0.10901305804626205,0.039576907983452425,1.0
2024-10-05 16:40:00,0.031558627735805325,0.10972521702775505,0.039448286523911774,1.0
2024-10-05 16:45:00,0.0317509740243278,0.1104169080812214,0.039303020796416926,1.0
2024-10-05 16:50:00,0.031889081567051815,0.11108767243289318,0.03914129793438791,1.0
2024-10-05 16:55:00,0.03197223427506162,0.11173706349763109,0.03896332572353363,1.0
2024-10-05 17:00:00,0.03200000000000001,0.11236464734104268,0.038769332157042986,1.0
2024-10-05 17:05:00,0.03197223427506162,0.11297000313092548,0.03855956494896681,1.0
2024-10-05 17:10:00,0.031889081567051815,0.11355272357732314,0.0383342910072448,1.0
2024-10-05 17:15:00,0.0317509740243278,0.11411241536049775,0.03809379586794716,1.0
2024-10-05 17:20:00,0.031558627735805325,0.11464869954613709,0.037838383092409895,1.0
2024-10-05 17:25:00,0.0313130365463433,0.11516121198713486,0.03756837362904582,1.0
2024-10-05 17:30:00,0.03101546350324302,0.11564960371129958,0.037284105141709344,1.0
2024-10-05 17:35:00,0.030667430036862543,0.11611354129436974,0.036985931306582585,1.0
2024-10-05 17:40:00,0.030270703005016497,0.11655270721773328,0.036674221079631565,1.0
2024-10-05 17:45:00,0.02982727975550489,0.11696680021027345,0.036349357936755894,1.0
2024-10-05 17:50:00,0.02933937138342493,0.11735553557378627,0.03601173908882096,1.0
2024-10-05 17:55:00,0.028809384379547026,0.11771864549144131,0.035661774673820125,1.0
2024-10-05 18:00:00,0.02823990088270706,0.11805587931878261,0.035299886928464176,1.5
2024-10-05 18:05:00,0.027633657762666193,0.1183670038567946,0.03492650934153644,1.5
2024-10-05 18:10:00,0.02699352477005551,0.11865180360658611,0.034542085791385506,1.5
2024-10-05 18:15:00,0.026322481996757276,0.11891008100527536,0.034147069669951624,1.5
2024-10-05 18:20:00,0.02562359689333786,0.11914165664268749,0.03374192299573888,1.5
2024-10-05 18:25:00,0.0249000010899604,0.11934636945850907,0.033327115518153,1.5
2024-10-05 18:30:00,0.02415486726364824,0.11952407691957441,0.03290312381562347,1.5
2024-10-05 18:35:00,0.023391386287978586,0.11967465517699068,0.03247043038991961,1.5
2024-10-05 18:40:00,0.022612744891446924,0.11979799920284331,0.032029522759052735,1.5
2024-10-05 18:45:00,0.021822104038091143,0.11989402290625487,0.03158089255113104,1.5
2024-10-05 18:50:00,0.021022578228776595,0.11996265922860563,0.031125034601500984,1.5
2024-10-05 18:55:00,0.020217215904129282,0.12000386021775825,0.03066244605546742,1.5
2024-10-05 19:00:00,0.019408981110804274,0.12001759708116339,0.03019362547883719,1.5
2024-10-05 19:05:00,0.018600736571949265,0.12000386021775825,0.029719071978475398,1.5
2024-10-05 19:10:00,0.017795228280742682,0.11996265922860563,0.029239284335001683,1.5
2024-10-05 19:15:00,0.01699507171313105,0.11989402290625484,0.028754760149685393,1.5
2024-10-05 19:20:00,0.01620273973273922,0.11979799920284329,0.02826599500752458,1.5
2024-10-05 19:25:00,0.015420552237749022,0.11967465517699068,0.027773481658413215,1.5
2024-10-05 19:30:00,0.014650667576691659,0.11952407691957441,0.02727770921821633,1.5
2024-10-05 19:35:00,0.013895075737910387,0.1193463694585091,0.026779162391482522,1.5
2024-10-05 19:40:00,0.01315559329623,0.11914165664268749,0.026278320717428635,1.5
2024-10-05 19:45:00,0.012433860080395653,0.11891008100527536,0.02577565784073359,1.5
2024-10-05 19:50:00,0.011731337506357563,0.11865180360658611,0.025271640808575902,1.5
2024-10-05 19:55:00,0.011049308504685884,0.1183670038567946,0.02476672939524491,1.5
2024-10-05 20:00:00,0.010388878955467192,0.11805587931878261,0.024261375455548115,1.5
2024-10-05 20:05:00,0.009750980531086924,0.11771864549144131,0.02375602230812747,1.5
2024-10-05 20:10:00,0.009136374836426212,0.11735553557378627,0.02325110414968623,1.5
2024-10-05 20:15:00,0.00854565872724299,0.11696680021027345,0.02274704550101568,1.5
2024-10-05 20:20:00,0.00797927068087348,0.11655270721773328,0.022244260685597796,1.5
2024-10-05 20:25:00,0.007437498088853476,0.11611354129436974,0.021743153341446646,1.5
2024-10-05 20:30:00,0.006920485338556395,0.11564960371129958,0.02124411596673817,1.5
2024-10-05 20:35:00,0.006428242550385999,0.11516121198713483,0.02074752949966531,1.5
2024-10-05 20:40:00,0.005960654838326429,0.1146486995461371,0.02025376293284405,1.5
2024-10-05 20:45:00,0.005517491964600091,0.11411241536049775,0.019763172962485875,1.5
2024-10-05 20:50:00,0.005098418263654891,0.11355272357732314,0.01927610367244377,1.5
2024-10-05 20:55:00,0.004703002716522218,0.11297000313092548,0.018792886253133224,1.5
2024-10-05 21:00:00,0.004330729063571607,0.11236464734104268,0.018313838755225915,1.5
2024-10-05 21:05:00,0.003981005851646971,0.11173706349763109,0.017839265877913586,1.5
2024-10-05 21:10:00,0.003653176320309983,0.11108767243289315,0.017369458791442197,1.5
2024-10-05 21:15:00,0.0033465280412480476,0.1104169080812214,0.016904694993522863,1.5
2024-10-05 21:20:00,0.003060302234641236,0.10972521702775506,0.01644523819913606,1.5
2024-10-05 21:25:00,0.0027937026962467273,0.10901305804626205,0.015991338263159904,1.5
2024-10-05 21:30:00,0.002545904278983286,0.10828090162707177,0.015543231135171738,1.5
2024-10-05 21:35:00,0.002316060882727632,0.10752922949579687,0.015101138845695031,1.5
2024-10-05 21:40:00,0.0021033129157289757,0.10675853412359282,0.01466526952309162,1.5
2024-10-05 21:45:00,0.0019067942003835549,0.10596931822971303,0.014235817440231356,1.5
2024-10-05 21:50:00,0.0017256383049799315,0.105162094277126,0.013812963090008843,1.5
2024-10-05 21:55:00,0.001558984291338216,0.10433738396196611,0.013396873288719439,1.5
2024-10-05 22:00:00,0.0014059818759490376,0.1034957176975953,0.012987701306254117,1.5
2024-10-05 22:05:00,0.0012657960092153878,0.10263763409405575,0.012585587022025663,1.0
2024-10-05 22:10:00,0.0011376108836729962,0.10176367943369635,0.01219065710549666,1.0
2024-10-05 22:15:00,0.0010206333875890277,0.10087440714375406,0.011803025220142878,1.0
2024-10-05 22:20:00,0.0009140960251056131,0.09997037726667309,0.01142279224965408,1.0
2024-10-05 22:25:00,0.0008172593281082236,0.09905215592893896,0.011050046545147914,1.0
2024-10-05 22:30:00,0.0007294137882755992,0.09812031480920323,0.01068486419215106,1.0
2024-10-05 22:35:00,0.0006498813403343251,0.09717543060646722,0.010327309296085718,1.0
2024-10-05 22:40:00,0.0005780164294330176,0.09621808450908681,0.009977434284987936,1.0
2024-10-05 22:45:00,0.0005132066968112508,0.09524886166535247,0.009635280228177822,1.0
2024-10-05 22:50:00,0.0004548733186156495,0.09426835065638803,0.009300877169599748,1.0
2024-10-05 22:55:00,0.00040247103286302914,0.0932771429721015,0.008974244474553262,1.0
2024-10-05 23:00:00,0.0003554878892240072,0.09227583249090839,0.008655391188542362,1.0
2024-10-05 23:05:00,0.000313444755557675,0.09126501496393458,0.008344316406982017,1.0
2024-10-05 23:10:00,0.0002758946140265325,0.09024528750439086,0.008041009654515813,1.0
2024-10-05 23:15:00,0.00024242167821813214,0.08921724808279546,0.007745451272717592,1.0
2024-10-05 23:20:00,0.00021264036105117344,0.08818149502870294,0.007457612814972388,1.0
2024-10-05 23:25:00,0.00018619412140222157,0.08713862653958086,0.007177457447357757,1.0
2024-10-05 23:30:00,0.00016275421540461112,0.08608924019745462,0.006904940354375517,1.0
2024-10-05 23:35:00,0.00014201837628974879,0.08503393249392228,0.006640009148415753,1.0
2024-10-05 23:40:00,0.00012370944450513962,0.0839732983641182,0.006382604281869312,1.0
2024-10-05 23:45:00,0.00010757396769096532,0.08290793073018299,0.0061326594608419145,1.0
2024-10-05 23:50:00,9.338078796147258e-05,0.08183842005477486,0.005890102059461978,1.0
2024-10-05 23:55:00,8.091963184779497e-05,0.08076535390513129,0.005654853533815156,1.0
2024-10-06 07:00:00,0.02000011925363422,0.022208467597413867,0.0032177334010065764,1.0
2024-10-06 07:05:00,0.0199308227272071,0.022218053220878362,0.003367071418350503,1.0
2024-10-06 07:10:00,0.019724322602613885,0.022246808392705163,0.003522341200578582,1.0
2024-10-06 07:15:00,0.019384885749786376,0.02229472801278736,0.0036836622115683556,1.0
2024-10-06 07:20:00,0.018919459991671328,0.022361803566267983,0.0038511529861244204,1.0
2024-10-06 07:25:00,0.018337437814846574,0.022448023101560396,0.004024930788294375,1.0
2024-10-06 07:30:00,0.017650341479180987,0.02255337119965385,0.004205111260897526,1.0
2024-10-06 07:35:00,0.016871444276528067,0.022677828934781232,0.004391808066634995,1.0
2024-10-06 07:40:00,0.01601534532141501,0.022821373826547333,0.004585132521194632,1.0
2024-10-06 07:45:00,0.015097516867521886,0.022983979783638277,0.004785193218809908,1.0
2024-10-06 07:50:00,0.014133843669270061,0.023165617039253423,0.004992095650778345,1.0
2024-10-06 07:55:00,0.01314017336030656,0.02336625207842266,0.005205941817492162,1.0
2024-10-06 08:00:00,0.01213189528378877,0.023585847557392778,0.005426829834581115,1.0
2024-10-06 08:05:00,0.01112356282877458,0.02382436221528715,0.005654853533815156,1.0
2024-10-06 08:10:00,0.010128571296259067,0.02408175077826334,0.005890102059461978,1.0
2024-10-06 08:15:00,0.009158899861910146,0.02435796385641294,0.0061326594608419145,1.0
2024-10-06 08:20:00,0.008224922557260617,0.02465294783366767,0.006382604281869312,1.0
2024-10-06 08:25:00,0.007335289588299801,0.024966644750994568,0.006640009148415753,1.0
2024-10-06 08:30:00,0.006496876959444491,0.02529899218318182,0.006904940354375517,1.0
2024-10-06 08:35:00,0.005714799445993034,0.025649923109534862,0.007177457447357757,1.0
2024-10-06 08:40:00,0.004992479589197406,0.026019365778819765,0.007457612814972388,1.0
2024-10-06 08:45:00,0.004331763655498069,0.02640724356880792,0.007745451272717592,1.0
2024-10-06 08:50:00,0.0037330744357945765,0.026813474840792613,0.008041009654515813,1.0
2024-10-06 08:55:00,0.003195590345831672,0.027237972789463445,0.008344316406982017,1.0
2024-10-06 09:00:00,0.0027174404688255402,0.027680645288539796,0.008655391188542362,1.0
2024-10-06 09:05:00,0.002295905869169444,0.02814139473257903,0.008974244474553262,1.0
2024-10-06 09:10:00,0.0019276185932964958,0.02862011787538852,0.009300877169599748,1.0
2024-10-06 09:15:00,0.001608751141834527,0.029116705665483668,0.009635280228177822,1.0
2024-10-06 09:20:00,0.0013351907265889106,0.02963104307904616,0.009977434284987936,1.0
2024-10-06 09:25:00,0.001102694204828595,0.03016300895084801,0.010327309296085718,1.0
2024-10-06 09:30:00,0.0009070211142901233,0.03071247580361755,0.01068486419215106,1.0
2024-10-06 09:35:00,0.0007440436364743702,0.031279309676332925,0.011050046545147914,1.0
2024-10-06 09:40:00,0.0006098335355255367,0.03186336995193787,0.01142279224965408,1.0
2024-10-06 09:45:00,0.0005007271190765983,0.03246450918498183,0.011803025220142878,1.0
2024-10-06 09:50:00,0.00041337002993935756,0.03308257292969418,0.01219065710549666,1.0
2024-10-06 09:55:00,0.0003447442050534869,0.03371739956900756,0.012585587022025663,1.0
2024-10-06 10:00:00,0.00029217964654670506,0.034368820145051125,0.012987701306254117,1.0
2024-10-06 10:05:00,0.00025335376535912075,0.03503665819163806,0.013396873288719439,1.0
2024-10-06 10:10:00,0.00022628101347566137,0.03572072956927521,0.013812963090008843,1.0
2024-10-06 10:15:00,0.0002092953522340885,0.03642084230322467,0.014235817440231356,1.0
2024-10-06 10:20:00,0.0002010278472525876,0.0371367964251481,0.01466526952309162,1.0
2024-10-06 10:25:00,0.00020038136865504683,0.037868383818865016,0.015101138845695031,1.0
2024-10-06 10:30:00,0.00020650403775606492,0.03861538807075496,0.015543231135171738,1.0
2024-10-06 10:35:00,0.0002187627223605362,0.03937758432533159,0.015991338263159904,1.0
2024-10-06 10:40:00,0.00023671756094428926,0.04015473914651389,0.01644523819913606,1.0
2024-10-06 10:45:00,0.00026009820435501924,0.0409466103851151,0.016904694993522863,1.0
2024-10-06 10:50:00,0.0002887822104369571,0.04175294705306553,0.017369458791442197,1.0
2024-10-06 10:55:00,0.00032277581596063085,0.0425734892048783,0.017839265877913586,1.0
2024-10-06 11:00:00,0.0003621971417818042,0.043407967826860565,0.018313838755225915,1.0
2024-10-06 11:05:00,0.00040726175901275663,0.04425610473456417,0.018792886253133224,1.0
2024-10-06 11:10:00,0.0004582704521468118,0.045117612478959915,0.01927610367244377,1.0
2024-10-06 11:15:00,0.0005155989544828381,0.04599219426180989,0.019763172962485875,1.0
2024-10-06 11:20:00,0.0005796893963775956,0.046879543860700215,0.02025376293284405,1.0
2024-10-06 11:25:00,0.0006510431923884653,0.04777934556418442,0.02074752949966531,1.0
2024-10-06 11:30:00,0.0007302150942234541,0.048691274117474044,0.02124411596673817,1.0
2024-10-06 11:35:00,0.0008178081481578349,0.04961499467909854,0.021743153341446646,1.0
2024-10-06 11:40:00,0.0009144693144878826,0.05055016278894096,0.022244260685597796,1.0
2024-10-06 11:45:00,0.0010208855296925683,0.05149642434803974,0.02274704550101568,1.0
2024-10-06 11:50:00,0.0011377800169923699,0.05245341561052913,0.02325110414968623,1.0
2024-10-06 11:55:00,0.001265908676295446,0.053420763188072734,0.02375602230812747,1.0
2024-10-06 12:00:00,0.0014060564090124794,0.05439808406712528,0.024261375455548115,1.0
2024-10-06 12:05:00,0.0015590332562493668,0.055384985639337685,0.02476672939524491,1.0
2024-10-06 12:10:00,0.001725670250137588,0.05638106574539974,0.025271640808575902,1.0
2024-10-06 12:15:00,0.0019068148974677773,0.05738591273259241,0.02577565784073359,1.0
2024-10-06 12:20:00,0.0021033262324519153,0.05839910552629982,0.026278320717428635,1.0
2024-10-06 12:25:00,0.002316069391553333,0.05942021371570786,0.026779162391482522,1.0
2024-10-06 12:30:00,0.002545909678140293,0.06044879765389127,0.02727770921821633,1.0
2024-10-06 12:35:00,0.002793706098497743,0.06148440857246793,0.027773481658413215,1.0
2024-10-06 12:40:00,0.0030603043637155184,0.06252658871097262,0.02826599500752458,1.0
2024-10-06 12:45:00,0.003346529364368375,0.06357487146107738,0.028754760149685393,1.0
2024-10-06 12:50:00,0.0036531771368771915,0.06462878152575877,0.029239284335001683,1.0
2024-10-06 12:55:00,0.0039810063521060765,0.0656878350934859,0.029719071978475398,1.0
2024-10-06 13:00:00,0.004330729368171202,0.06675154002747502,0.03019362547883719,1.0
2024-10-06 13:05:00,0.004703002900630835,0.06781939607003011,0.03066244605546742,1.0
2024-10-06 13:10:00,0.005098418374165245,0.06889089506195882,0.031125034601500984,1.0
2024-10-06 13:15:00,0.0055174920304743745,0.06996552117702694,0.03158089255113104,1.0
2024-10-06 13:20:00,0.005960654877321786,0.07104275117138435,0.032029522759052735,1.0
2024-10-06 13:25:00,0.0064282425733101865,0.07212205464786733,0.03247043038991961,1.0
2024-10-06 13:30:00,0.006920485351939568,0.07320289433505309,0.03290312381562347,1.0
2024-10-06 13:35:00,0.007437498096612521,0.07428472638091309,0.033327115518153,1.0
2024-10-06 13:40:00,0.007979270685340744,0.07536700066088359,0.03374192299573888,1.0
2024-10-06 13:45:00,0.008545658729797212,0.07644916110014144,0.034147069669951624,1.0
2024-10-06 13:50:00,0.009136374837876519,0.07753064600984555,0.034542085791385506,1.0
2024-10-06 13:55:00,0.00975098053190472,0.07861088843707525,0.03492650934153644,1.0
2024-10-06 14:00:00,0.01038887895592514,0.07968931652816802,0.035299886928464176,1.0
2024-10-06 14:05:00,0.01104930850494055,0.08076535390513127,0.035661774673820125,1.0
2024-10-06 14:10:00,0.011731337506498202,0.08183842005477486,0.03601173908882096,1.0
2024-10-06 14:15:00,0.012433860080472786,0.08290793073018299,0.036349357936755894,1.0
2024-10-06 14:20:00,0.013155593296272009,0.08397329836411818,0.036674221079631565,1.0
2024-10-06 14:25:00,0.013895075737933109,0.08503393249392228,0.036985931306582585,1.0
2024-10-06 14:30:00,0.014650667576703864,0.08608924019745462,0.037284105141709344,1.0
2024-10-06 14:35:00,0.015420552237755535,0.08713862653958086,0.03756837362904582,1.0
2024-10-06 14:40:00,0.01620273973274267,0.08818149502870294,0.037838383092409895,1.0
2024-10-06 14:45:00,0.016995071713132862,0.08921724808279546,0.03809379586794716,1.0
2024-10-06 14:50:00,0.01779522828074363,0.09024528750439086,0.0383342910072448,1.0
2024-10-06 14:55:00,0.018600736571949755,0.09126501496393458,0.03855956494896681,1.0
2024-10-06 15:00:00,0.019408981110804524,0.09227583249090839,0.038769332157042986,1.0
2024-10-06 15:05:00,0.020217215904129407,0.0932771429721015,0.03896332572353363,1.0
2024-10-06 15:10:00,0.02102257822877666,0.09426835065638804,0.03914129793438791,1.0
2024-10-06 15:15:00,0.021822104038091174,0.09524886166535247,0.039303020796416926,1.0
2024-10-06 15:20:00,0.02261274489144694,0.09621808450908681,0.039448286523911774,1.0
2024-10-06 15:25:00,0.023391386287978596,0.09717543060646722,0.039576907983452425,1.0
2024-10-06 15:30:00,0.024154867263648246,0.0981203148092032,0.03968871909557403,1.0
2024-10-06 15:35:00,0.0249000010899604,0.09905215592893894,0.03978357519208355,1.0
2024-10-06 15:40:00,0.02562359689333786,0.09997037726667309,0.03986135332795021,1.0
2024-10-06 15:45:00,0.026322481996757276,0.10087440714375406,0.039921952546828204,1.0
2024-10-06 15:50:00,0.02699352477005551,0.10176367943369635,0.03996529409940869,1.0
2024-10-06 15:55:00,0.027633657762666193,0.10263763409405575,0.03999132161393995,1.0
2024-10-06 16:00:00,0.02823990088270706,0.1034957176975953,0.04000000121839838,1.0
2024-10-06 16:05:00,0.028809384379547026,0.10433738396196611,0.03999132161393995,1.0
2024-10-06 16:10:00,0.02933937138342493,0.105162094277126,0.03996529409940869,1.0
2024-10-06 16:15:00,0.02982727975550489,0.10596931822971303,0.039921952546828204,1.0
2024-10-06 16:20:00,0.030270703005016497,0.10675853412359282,0.03986135332795021,1.0
2024-10-06 16:25:00,0.030667430036862543,0.1075292294957969,0.03978357519208355,1.0
2024-10-06 16:30:00,0.03101546350324302,0.10828090162707177,0.03968871909557403,1.0
2024-10-06 16:35:00,0.0313130365463433,0.10901305804626205,0.039576907983452425,1.0
2024-10-06 16:40:00,0.031558627735805325,0.10972521702775505,0.039448286523911774,1.0
2024-10-06 16:45:00,0.0317509740243278,0.1104169080812214,0.039303020796416926,1.0
2024-10-06 16:50:00,0.031889081567051815,0.11108767243289318,0.03914129793438791,1.0
2024-10-06 16:55:00,0.03197223427506162,0.11173706349763109,0.03896332572353363,1.0
2024-10-06 17:00:00,0.03200000000000001,0.11236464734104268,0.038769332157042986,1.0
2024-10-06 17:05:00,0.03197223427506162,0.11297000313092548,0.03855956494896681,1.0
2024-10-06 17:10:00,0.031889081567051815,0.11355272357732314,0.0383342910072448,1.0
2024-10-06 17:15:00,0.0317509740243278,0.11411241536049775,0.03809379586794716,1.0
2024-10-06 17:20:00,0.031558627735805325,0.11464869954613709,0.037838383092409895,1.0
2024-10-06 17:25:00,0.0313130365463433,0.11516121198713486,0.03756837362904582,1.0
2024-10-06 17:30:00,0.03101546350324302,0.11564960371129958,0.037284105141709344,1.0
2024-10-06 17:35:00,0.030667430036862543,0.11611354129436974,0.036985931306582585,1.0
2024-10-06 17:40:00,0.030270703005016497,0.11655270721773328,0.036674221079631565,1.0
2024-10-06 17:45:00,0.02982727975550489,0.11696680021027345,0.036349357936755894,1.0
2024-10-06 17:50:00,0.02933937138342493,0.11735553557378627,0.03601173908882096,1.0
2024-10-06 17:55:00,0.028809384379547026,0.11771864549144131,0.035661774673820125,1.0
2024-10-06 18:00:00,0.02823990088270706,0.11805587931878261,0.035299886928464176,1.5
2024-10-06 18:05:00,0.027633657762666193,0.1183670038567946,0.03492650934153644,1.5
2024-10-06 18:10:00,0.02699352477005551,0.11865180360658611,0.034542085791385506,1.5
2024-10-06 18:15:00,0.026322481996757276,0.11891008100527536,0.034147069669951624,1.5
2024-10-06 18:20:00,0.02562359689333786,0.11914165664268749,0.03374192299573888,1.5
2024-10-06 18:25:00,0.0249000010899604,0.11934636945850907,0.033327115518153,1.5
2024-10-06 18:30:00,0.02415486726364824,0.11952407691957441,0.03290312381562347,1.5
2024-10-06 18:35:00,0.023391386287978586,0.11967465517699068,0.03247043038991961,1.5
2024-10-06 18:40:00,0.022612744891446924,0.11979799920284331,0.032029522759052735,1.5
2024-10-06 18:45:00,0.021822104038091143,0.11989402290625487,0.03158089255113104,1.5
2024-10-06 18:50:00,0.021022578228776595,0.11996265922860563,0.031125034601500984,1.5
2024-10-06 18:55:00,0.020217215904129282,0.12000386021775825,0.03066244605546742,1.5
2024-10-06 19:00:00,0.019408981110804274,0.12001759708116339,0.03019362547883719,1.5
2024-10-06 19:05:00,0.018600736571949265,0.12000386021775825,0.029719071978475398,1.5
2024-10-06 19:10:00,0.017795228280742682,0.11996265922860563,0.029239284335001683,1.5
2024-10-06 19:15:00,0.01699507171313105,0.11989402290625484,0.028754760149685393,1.5
2024-10-06 19:20:00,0.01620273973273922,0.11979799920284329,0.02826599500752458,1.5
2024-10-06 19:25:00,0.015420552237749022,0.11967465517699068,0.027773481658413215,1.5
2024-10-06 19:30:00,0.014650667576691659,0.11952407691957441,0.02727770921821633,1.5
2024-10-06 19:35:00,0.013895075737910387,0.1193463694585091,0.026779162391482522,1.5
2024-10-06 19:40:00,0.01315559329623,0.11914165664268749,0.026278320717428635,1.5
2024-10-06 19:45:00,0.012433860080395653,0.11891008100527536,0.02577565784073359,1.5
2024-10-06 19:50:00,0.011731337506357563,0.11865180360658611,0.025271640808575902,1.5
2024-10-06 19:55:00,0.011049308504685884,0.1183670038567946,0.02476672939524491,1.5
2024-10-06 20:00:00,0.010388878955467192,0.11805587931878261,0.024261375455548115,1.5
2024-10-06 20:05:00,0.009750980531086924,0.11771864549144131,0.02375602230812747,1.5
2024-10-06 20:10:00,0.009136374836426212,0.11735553557378627,0.02325110414968623,1.5
2024-10-06 20:15:00,0.00854565872724299,0.11696680021027345,0.02274704550101568,1.5
2024-10-06 20:20:00,0.00797927068087348,0.11655270721773328,0.022244260685597796,1.5
2024-10-06 20:25:00,0.007437498088853476,0.11611354129436974,0.021743153341446646,1.5
2024-10-06 20:30:00,0.006920485338556395,0.11564960371129958,0.02124411596673817,1.5
2024-10-06 20:35:00,0.006428242550385999,0.11516121198713483,0.02074752949966531,1.5
2024-10-06 20:40:00,0.005960654838326429,0.1146486995461371,0.02025376293284405,1.5
2024-10-06 20:45:00,0.005517491964600091,0.11411241536049775,0.019763172962485875,1.5
2024-10-06 20:50:00,0.005098418263654891,0.11355272357732314,0.01927610367244377,1.5
2024-10-06 20:55:00,0.004703002716522218,0.11297000313092548,0.018792886253133224,1.5
2024-10-06 21:00:00,0.004330729063571607,0.11236464734104268,0.018313838755225915,1.5
2024-10-06 21:05:00,0.003981005851646971,0.11173706349763109,0.017839265877913586,1.5
2024-10-06 21:10:00,0.003653176320309983,0.11108767243289315,0.017369458791442197,1.5
2024-10-06 21:15:00,0.0033465280412480476,0.1104169080812214,0.016904694993522863,1.5
2024-10-06 21:20:00,0.003060302234641236,0.10972521702775506,0.01644523819913606,1.5
2024-10-06 21:25:00,0.0027937026962467273,0.10901305804626205,0.015991338263159904,1.5
2024-10-06 21:30:00,0.002545904278983286,0.10828090162707177,0.015543231135171738,1.5
2024-10-06 21:35:00,0.002316060882727632,0.10752922949579687,0.015101138845695031,1.5
2024-10-06 21:40:00,0.0021033129157289757,0.10675853412359282,0.01466526952309162,1.5
2024-10-06 21:45:00,0.0019067942003835549,0.10596931822971303,0.014235817440231356,1.5
2024-10-06 21:50:00,0.0017256383049799315,0.105162094277126,0.013812963090008843,1.5
2024-10-06 21:55:00,0.001558984291338216,0.10433738396196611,0.013396873288719439,1.5
2024-10-06 22:00:00,0.0014059818759490376,0.1034957176975953,0.012987701306254117,1.5
2024-10-06 22:05:00,0.0012657960092153878,0.10263763409405575,0.012585587022025663,1.0
2024-10-06 22:10:00,0.0011376108836729962,0.10176367943369635,0.01219065710549666,1.0
2024-10-06 22:15:00,0.0010206333875890277,0.10087440714375406,0.011803025220142878,1.0
2024-10-06 22:20:00,0.0009140960251056131,0.09997037726667309,0.01142279224965408,1.0
2024-10-06 22:25:00,0.0008172593281082236,0.09905215592893896,0.011050046545147914,1.0
2024-10-06 22:30:00,0.0007294137882755992,0.09812031480920323,0.01068486419215106,1.0
2024-10-06 22:35:00,0.0006498813403343251,0.09717543060646722,0.010327309296085718,1.0
2024-10-06 22:40:00,0.0005780164294330176,0.09621808450908681,0.009977434284987936,1.0
2024-10-06 22:45:00,0.0005132066968112508,0.09524886166535247,0.009635280228177822,1.0
2024-10-06 22:50:00,0.0004548733186156495,0.09426835065638803,0.009300877169599748,1.0
2024-10-06 22:55:00,0.00040247103286302914,0.0932771429721015,0.008974244474553262,1.0
2024-10-06 23:00:00,0.0003554878892240072,0.09227583249090839,0.008655391188542362,1.0
2024-10-06 23:05:00,0.000313444755557675,0.09126501496393458,0.008344316406982017,1.0
2024-10-06 23:10:00,0.0002758946140265325,0.09024528750439086,0.008041009654515813,1.0
2024-10-06 23:15:00,0.00024242167821813214,0.08921724808279546,0.007745451272717592,1.0
2024-10-06 23:20:00,0.00021264036105117344,0.08818149502870294,0.007457612814972388,1.0
2024-10-06 23:25:00,0.00018619412140222157,0.08713862653958086,0.007177457447357757,1.0
2024-10-06 23:30:00,0.00016275421540461112,0.08608924019745462,0.006904940354375517,1.0
2024-10-06 23:35:00,0.00014201837628974879,0.08503393249392228,0.006640009148415753,1.0
2024-10-06 23:40:00,0.00012370944450513962,0.0839732983641182,0.006382604281869312,1.0
2024-10-06 23:45:00,0.00010757396769096532,0.08290793073018299,0.0061326594608419145,1.0
2024-10-06 23:50:00,9.338078796147258e-05,0.08183842005477486,0.005890102059461978,1.0
2024-10-06 23:55:00,8.091963184779497e-05,0.08076535390513129,0.005654853533815156,1.0
2024-10-07 07:00:00,0.02000011925363422,0.022208467597413867,0.0032177334010065764,1.0
2024-10-07 07:05:00,0.0199308227272071,0.022218053220878362,0.003367071418350503,1.0
2024-10-07 07:10:00,0.019724322602613885,0.022246808392705163,0.003522341200578582,1.0
2024-10-07 07:15:00,0.019384885749786376,0.02229472801278736,0.0036836622115683556,1.0
2024-10-07 07:20:00,0.018919459991671328,0.022361803566267983,0.0038511529861244204,1.0
2024-10-07 07:25:00,0.018337437814846574,0.022448023101560396,0.004024930788294375,1.0
2024-10-07 07:30:00,0.017650341479180987,0.02255337119965385,0.004205111260897526,1.0
2024-10-07 07:35:00,0.016871444276528067,0.022677828934781232,0.004391808066634995,1.0
2024-10-07 07:40:00,0.01601534532141501,0.022821373826547333,0.004585132521194632,1.0
2024-10-07 07:45:00,0.015097516867521886,0.022983979783638277,0.004785193218809908,1.0
2024-10-07 07:50:00,0.014133843669270061,0.023165617039253423,0.004992095650778345,1.0
2024-10-07 07:55:00,0.01314017336030656,0.02336625207842266,0.005205941817492162,1.0
2024-10-07 08:00:00,0.01213189528378877,0.023585847557392778,0.005426829834581115,1.0
2024-10-07 08:05:00,0.01112356282877458,0.02382436221528715,0.005654853533815156,1.0
2024-10-07 08:10:00,0.010128571296259067,0.02408175077826334,0.005890102059461978,1.0
2024-10-07 08:15:00,0.009158899861910146,0.02435796385641294,0.0061326594608419145,1.0
2024-10-07 08:20:00,0.008224922557260617,0.02465294783366767,0.006382604281869312,1.0
2024-10-07 08:25:00,0.007335289588299801,0.024966644750994568,0.006640009148415753,1.0
